id	name	price	area	error	where	geotag	deleted	description	url	in_geofence
7714505966	Two-Tone Cabinetry, Pantry *, State-of-the-Art Fitness Center	2180	queen anne		seattle	(47.632569, -122.342338)	False	"UP TO 8 WEEKS FREE RENT & 3 MONTHS FREE PARKING*! Stellar Apartments 1405 Dexter Ave N, Seattle, WA, 98109Call Now -  show contact info
 x 183Interested in more information? See link below:https://thrive.touraptnow.com/67sd88DAZZLING NEW HOMES NOW PRE-LEASING IN SOUTH LAKE UNION1 bedroom | 1 bath | 564 square feetFeatures: ✓  Kitchen Island * ✓  In-Unit Washer & Dryer ✓  Private, Landscaped Patios * ✓  Pantry * ✓  Floor-to-Ceiling Windows ✓  Walk-In Closets * ✓  Condo-Quality Built-In Mudroom & Shelving ✓  Choice of Light or Dark Color Schemes ✓  Stainless Steel Appliances ✓  Quartz Countertops ✓  Two-Tone Cabinetry ✓  Luxury Vinyl Plank Flooring Throughout ✓  Air Conditioning ✓  Designer Lighting & Plumbing Fixtures* Only available in select unitsCommunity Features: ✓  Yoga Center ✓  Storage Units ✓  Multi-Level Car Stacker System ✓  Rooftop Deck with Skyline & Lake Views ✓  State-of-the-Art Fitness Center ✓  Pet Grooming Station ✓  EV Charging Stations ✓  Co-Working Space ✓  Grand Lobby Entrance ✓  Standard Garage Parking ✓  Skygazer Lounge w/Fireplace, Kitchen/Bar & Stunning ViewsCommunity Info:Enter a world of cosmic beauty and luxurious living at Stellar, located in South Lake Union, Seattle's premier waterfront neighborhood. Inspired by the dazzling stars and galaxies of our universe, Stellar offers a chance to escape the ordinary and embrace the extraordinary. From our exquisite apartment homes to our shimmering rooftop lounge with awe-inspiring city views, every detail is designed to take your living experience to astronomical heights. Whether you're a stargazer, a dreamer, or simply someone who craves a touch of magic in your life, we invite you to claim your corner of the cosmos right here at Stellar.Pet Policy:We are a pet-friendly community! Please contact our leasing office for specific policies and related charges. Photos and/or floor plans shown are representational and may not depict the exact layout or features of the available unit. If currently occupied, the individual unit you've selected may not be available to tour. Please contact our leasing team with any questions.Equal Housing Opportunityv8rbjjlnS"	https://seattle.craigslist.org/see/apa/d/seattle-two-tone-cabinetry-pantry-state/7714505966.html	True
7714505381	Iconic views of the city, Cable/Satellite, On-Site Maintenance	2139	belltown		Belltown	(47.638896, -122.35563)	False	"4-8 Weeks Free! This is a 1 Bedroom, 1 Bath, Approximately 628 Sq. Ft. See our property details here:https://greystar.leasehomenow.com/3yr470Call Now -  show contact info
 x 123OR Text 123 to  show contact info
 to contact us.Conveniently located boutique charm in Belltown's historic Community Info:The 34 homes of the Goodwin rest on one of Seattle’s most storied intersections at First and Bell. Originally a part of Louis Rowe’s strip of storefronts, 2233 First has been known throughout the city’s exciting history as the National Sheet Metal Company, Hotel Grace, and many other monikers and embodiments. It is apropos that this prolific and historic corner continues its likeness as a place that’s centrally located, attainable for everyone, and undeniably Seattle.Features: ‣  Kitchen with High-End Appliances & Gas Stove ‣  Air Conditioning ‣  Granite Countertops ‣  Washer/Dryer ‣  Dishwasher ‣  Hardwood Floors ‣  Heat ‣  Cable/Satellite ‣  Refrigerator ‣  Alarm System ‣  BalconyCommunity Amenities: ‣  Rooftop with a grilling station, lounge area, garden and firepits ‣  Fetch Package Delivery ‣  Reserved Parking in Garage (additional fees apply) ‣  On-Site Maintenance ‣  The Lobby ‣  Iconic views of the city ‣  Online Payments Available ‣  Library with books, magazines, and local papersPet Policy:Max 2 pets per apartment Pet Deposit: $300 Pet Rent per Month: $35 Income Requirements:3x rent 5x rent (guarantor) Office Hours:Tuesday-Saturday: 9:00AM-6:00PMThe Goodwin 2233 1st Ave, Seattle, WA, 98121 We do not accept Comprehensive Reusable Tenant Screening Reports as defined by and pursuant to RCW 59.18.* Floor plans are artist’s rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Pricing and availability are subject to change. Rent is based on monthly frequency. Additional fees may apply, such as but not limited to package delivery, trash, water, amenities, etc. Deposits vary. Please see a representative for details.Equal Housing OpportunityAt601I58"	https://seattle.craigslist.org/see/apa/d/seattle-iconic-views-of-the-city-cable/7714505381.html	True
7714505198	Resident Lounge, Refrigerator, Washer/Dryer, Balcony/Patio	3199	seattle		24 Etruria Street, Seattle Wa 98109	(47.647743, -122.356705)	False	"This is a 1 Bedroom, 1 Bath, Approximately 1011 Sq. Ft. Visit This Website to See More:www.henryseattle.com/Call Now -  show contact info
 x 44OR Text 44 to  show contact info
 to chat!A haven to call home in North Queen AnneCommunity Info:Henry in Seattle offers 22 different unit layouts, ranging from studios to a variety of one-bedroom options that include open, traditional, lofted, and even live/work floor plans. Henry is nestled within the greenery and tree-lined streets of North Queen Anne, where you can enjoy a quiet, tranquil setting while still being near great schools and universities, major local employers, shopping, and outdoor fun.Features: ‣  Walk-in Closets* ‣  Garbage Disposal ‣  Balcony/Patio ‣  Subway Tiles* ‣  Large Windows ‣  Refrigerator ‣  Washer/Dryer ‣  Dishwasher ‣  Vaulted Ceilings* ‣  Quartz Countertops ‣  Wood-Style Flooring ‣  Stainless Steel AppliancesCommunity Amenities: ‣  Pet Friendly ‣  Secure Package Service ‣  Parking Garage ‣  Controlled Access ‣  Rooftop Lounge ‣  Recycling ‣  Onsite Management ‣  Resident Lounge ‣  Rooftop Grills ‣  Courtyard ‣  Online Rental PaymentsOffice Hours:Monday-Friday: 9:00AM-6:00PMHenry24 Etruria St , Seattle, WA, 98109Equal Housing OpportunityuOEIHpo4EC9a"	https://seattle.craigslist.org/see/apa/d/seattle-resident-lounge-refrigerator/7714505198.html	True
7714505053	Controlled-access entry and elevators, Free bike storage	2120	university		University District	(47.65832, -122.311974)	False	"1 bedroom | 1 bath | 635 square feetMore unit details at:https://blantonturner.touraptnow.com/5201seWelcome to Russell Hall!Call Now -  show contact info
 x 132OR Text 132 to  show contact info
 to contact our leasing team. Community Info:Your home should be a good fit for your lifestyle. That's why Russell Hall is carefully designed to achieve LEED certification. Whether you choose a studio or a one-bedroom apartment, wake up to inspiring, unobstructed views of downtown, Lake Union, Portage Bay, and the University District. You can park in the convenient 24-hour controlled-access garage parking. No need to hunt for a coveted parking spot, rain or shine. Or if you bike to work or around the city, Russell Hall offers convenient storage in the building that will hold your bike and still have additional space for other belongings. This means more opportunities to ride and less carbon emissions!Residence Features: ✩  Designer porcelain countertops and tile backsplash ✩  Select units feature walk-in closets, kitchen pantry storage, and stunning Seattle skyline views ✩  All residential apartments are located on the top two floors, featuring large windows with views of the UW campus ✩  Fully-equipped kitchens with stainless steel appliances ✩  Open, unfurnished floorplans with maple or concrete flooring options and carpeted bedrooms ✩  Stacked washer and dryer in every apartmentCommunity Features: ✩  Paid garage parking ✩  LEED Gold certified ✩  Located across the street from UW and The Ave ✩  Controlled-access entry and elevators ✩  Tour Today ✩  Free bike storage ✩  Rooftop deck garden with BBQs, dining, and relaxationPet Policy:No pets are allowed at Russell Hall. Office Hours:Monday-Saturday: 9:00AM-5:00PMEqual Housing Opportunityti9tnCu5g"	https://seattle.craigslist.org/see/apa/d/seattle-controlled-access-entry-and/7714505053.html	True
7714504976	Spacious Studio with Walk In Closet & Patio	2448	ballard		Ballard	(47.66862, -122.370896)	False	"This is a 1 Bedroom, 1.5 Bath, Approximately 820 Sq. Ft. Need more information? Copy this link:https://greystar.leasehomenow.com/46kL67Inspired LifestyleCall Now -  show contact info
 x 38OR Text 38 to  show contact info
 to text our team directly. Community Info:KOI offers renters the very best combo of location and lifestyle. Situated in the Ballard neighborhood in Seattle, Washington, KOI offers spacious apartment homes.Relax on our rooftop deck; hang with your friends and neighbors around the fire pit. Get a work-out in at our Fully Equipped Fitness Center or recharge after a long day in our tranquil landscaped outdoor courtyard.Residence Features: ✩  Abundant Natural Light ✩  Granite Countertops ✩  Large windows ✩  Washer & Dryer in unit ✩  Spacious closets ✩  Hardwood flooring ✩  Luxurious Bathroom ✩  Private patios on every unit  ✩  Stainless Steel Whirlpool Appliances Community Features: ✩  Rooftop deck w/ views, TV & Wi-Fi access ✩  Courtyard with massive gas fire pit ✩  Smoke-free building ✩  Reserved, garage parking space for $175 monthly ✩  Package Concierge Lockers for 24 hour access ✩  Walk to Ballard Farmers Market ✩  24 hour fitness center with State of the art cardio studio and Strength training equipment ✩  Electric car charging stations ✩  Resident Website w/ Online Bill Pay, Work Orders and more ✩  WalkScore = 92 ✩  Extra Storage closets starting at $95 per month ✩  Bicycle Garage for $20 monthly ✩  Easy access to public transportation ✩  Spacious Clubhouse with Fireplace ✩  2 Gas BBQ Grilling areas  ✩  Fantastic Coffee Machine w/ espresso, hot cocoa and more!  ✩  Controlled access propertyPet Policy:KOI treats your pets are a part of the family, with complimentary treats at the office every day! -2 pet maximum per apartment home -Pet deposit of $300 -Pet Rent of $50 per pet Restricted Breeds: Pit Bull Terriers/Staffordshire Terriers, Rottweiler's, Doberman Pinschers, Chows, Presa Canarios, Akitas, Alaskan Malamutes, Wolf-Hybrids Please contact our leasing professionals for more information. Income Requirements:Applicant's gross income must be 2.5 times the monthly rent. Guarantors accepted! Must have 5x the monthly rent as income and good credit.Driving Directions:Location is King! Ideal Ballard location provides commuters with instant connectivity to the best of Seattle, and offers residents easy access to bus routes, Interstate 5, Route 99 as well as local shopping, restaurants and entertainment venues.Office Hours:Monday-Friday: 10:00AM-6:00PMSaturday: 10:00AM-5:00PM We do not accept Comprehensive Reusable Tenant Screening Reports as defined by and pursuant to RCW 59.18.* Floor plans are artist’s rendering. All dimensions are approximate. Actual product and specifications may vary in dimension or detail. Not all features are available in every rental home. Pricing and availability are subject to change. Rent is based on monthly frequency. Additional fees may apply, such as but not limited to package delivery, trash, water, amenities, etc. Deposits vary. Please see a representative for details.Equal Housing OpportunityV5lMZIRTPyZl"	https://seattle.craigslist.org/see/apa/d/seattle-spacious-studio-with-walk-in/7714504976.html	True
7708215187	Elevator, Gated Garage Parking, Bike Storage Room	2796	green lake		6900 East Green Lake Way N, Seattle, WA	(47.678804, -122.325617)	False	"6900 East Green Lake Way N, Seattle, WA 98115Experience the epitome of luxury living at Circa Greenlake Apartments. Located on the shores of the iconic Green Lake, our community offers unparalleled lakefront views, upscale interiors, and resort-style amenities. Live in style, surrounded by the beauty of nature, while still enjoying the convenience of being minutes away from downtown Seattle.Unit Amenities:Huge Walk-In ClosetsWasher & Dryer in Every UnitCable ReadyHardwood FloorsHigh CeilingsNookPartial Lake ViewLive-Work HomesNatural LightWindow Coverings*In Select HomesCommunity Amenities:Short Term LeasesViews of Green LakeWiFi Access in Common AreasOnsite Office TeamGreen BuildingSteps from Green LakeCall:  show contact info
For more information, visit us at: https://livecushwake.com/5nvl4zoq/circa-greenlake*Equal housing opportunity*"	https://seattle.craigslist.org/see/apa/d/seattle-elevator-gated-garage-parking/7708215187.html	True
7714491593	1 month free!! Looking For Convenience? Well, Look No Further!	2399	ravenna		Roosevelt	(47.67712, -122.320038)	False	"Eleanor Apartments800 NE 67th St. , Seattle, WA, 98115Follow This Link for More Information:https://mack.touraptnow.com/19cv5nCall Now -  show contact info
 x 66OR Text 66 to  show contact info
 to contact our leasing team.Live comfortably. Live genuinely.1 Bedroom, 1 Bath | Approximately 641 Sq. Ft.Community Info:Live at Eleanor and live genuinely Northwest. Inspired by the “First Lady of the World”, Eleanor on Roosevelt values sustainability, authenticity, and individuality. Stylish Seattle Living right in the heart of the Roosevelt neighborhood. With modern finishes, stainless steel appliances and rich quartz counter tops, Eleanor offers a place you can call home both in comfort and style.App-Based Accessibility:Luxer Package Lockers for ease of package deliveries as well as ButterflyMX System for callbox and app-based accessibility. 24/7 Gym:With all hours access, Eleanor's fitness center is set to accommodate your busy schedule so you can work out when works best for you. Fully stocked with free weights, exercise bikes, treadmills, punching bags, and a multi-station strength machine, we've got what you need to meet an array of fitness goals.Rooftop Amenities:Enjoy Eleanor's sky lounge, just steps from your new home. With 2 floors of lounge space, featuring a full kitchen, television and upper deck pool table, our sky lounge is the perfect place to take in the incredible views of the neighborhood.Our Neighborhood:Located just minutes from Greenlake and Cowen Park, Eleanor Apartments boasts a wide array of outdoor activities at your fingertips. With the Roosevelt Lightrail Station just a block away and multiple bus lines within a few minutes' walk, you can enjoy ease of access to wherever your day might take you. Having some of the area's favorite grocers nearby, including PCC, Whole Foods, and Safeway, as well as an array of local dining options, fine eats are never hard to find.Eleanor is where integrity meets connectivity. Come see us and we'll be happy to show you your new home! Unit Highlights ✧  Walk-In Closets *select homes ✧  Custom Glass Tile Backsplash - For a pop of style that's easy to coordinate with. ✧  A/C *select homes ✧  Plank Flooring - Easy to clean and excellent for pet owners. ✧  Balcony/Patio *select home ✧  Sleek, Modern Cabinetry - Simply stylish ✧  Quartz Countertops - Stain and chip resistantCommunity Highlights ✧  2-Story Community Lounge ✧  Dog Salon ✧  Storage Units ✧  Courtyard With Fountain ✧  Underground Parking, EV ports available  ✧  Laundry Room ✧  Bike Storage and Gear Room ✧  Rooftop Deck with Grills and Fire pit ✧  Fitness Center ✧  Secure lockers with package trackingDriving DirectionsHeading North-1. Merge onto I-5 North 2. Take exit 170 for Ravenna Blvd toward NE 65th St3. Follow 8th Ave NE to NE 67th St4. Continue onto 8th Ave NE5. Turn right to stay on 8th Ave NE6. Turn right onto NE 67th St7. Destination will be on your leftHeading South-1. Merge onto I-52. Take exit 171 towards NE 71st St/NE 65th St3. Take NE 70th St and 8th Ave NE to NE 67th St4. Merge onto 6th Ave NE5. Turn left on NE 70th St6. Turn right onto 8th Ave NE7. Turn left onto NE 67th St8. Destination will b e on the leftOffice HoursMonday-Friday:9:00AM-6:00PMSaturday:10:00AM-5:00PMPet Policy2 Pet Max 70 lb. combined weight limit Income Requirements2.5 times the monthly rentEqual Housing OpportunityGreenlake Lightrail Burke Gilman Trail Whole Foods University District University of Washington Walkable Close Community Public Transportation University Village Tons of Coffee Shops PetFriendly Close Veterinarian Student Friendly North Seattle College North Seattle FamilyFriendly Wonderful Restaurants Revenna Park Roosevelt High School Roosevelt Neighborhood Seattle Apartment Woodland Park ZooWW0HTnta"	https://seattle.craigslist.org/see/apa/d/seattle-month-free-looking-for/7714491593.html	True
7714493312	2 Bedroom 2 Bath!!! 4 weeks free	3253	ravenna		Seattle, Roosevelt, Green Lake, Ravenna	(47.67562, -122.318537)	False	"Rooster Apartments900 Ne 65th St, Seattle, WA, 98115Call Now -  show contact info
 x 13Want more information? Follow this link:https://thrive.touraptnow.com/8ea5pzAN ACTIVE URBAN LIFESTYLE IN THE ROOSEVELT YOU LOVE2 bedroom | 2 bath | 1086 square feetFeatures: ✓  Wood plank flooring ✓  Washer and Dryer in every unit ✓  Floor to ceiling windows for unsurpassed natural light ✓  Wine rack ✓  Energy Star stainless steel appliances ✓  Hard surface stone-style counters ✓  Industrial deep sinks with Grohe pulldown faucets ✓  European style refrigeratorCommunity Features: ✓  BBQ ✓  Professional, local management ✓  Fire pit ✓  Wi-Fi throughout common areas and rooftop ✓  24 hour fitness center ✓  Furnished guest suite for your out of town visitors ✓  Expansive rooftop deck ✓  Amazing first floor retail with Portage Bay Café at your doorstep ✓  Pet friendly community with dog wash and rooftop dog run.  ✓  Controlled entry with direct-to-mobile intercom ✓  Walkable to groceries, restaurants, parks and transit ✓  Bike storage room with repair station ✓  Inviting community lounge with showcase kitchen and heated terrace – perfect for entertaining ✓  Online rent payment and maintenance requests ✓  Dining areas ✓  Inspiring views from Mount Rainier and the Seattle skyline to Greenlake and the OlympicsCommunity Info:Rooster Apartments is all about connections. Its location connects you to your favorite North Seattle gems, while also providing access to routes and bus lines that connect you to Downtown, Northgate, Ballard, The University District, and beyond.The walkability of the neighborhood connects you to the friendly charm of Roosevelt’s dining, shopping, parks, and even nightlife, surrounded by the neighbors you’ll soon recognize as friends.Office Hours:Wednesday & Friday:9:00AM-6:00PMTuesday & Thursday 10:00AM-6:00PMSaturday:10:00AM-5:00PM Photos and/or floor plans shown are representational and may not depict the exact layout or features of the available unit. If currently occupied, the individual unit you've selected may not be available to tour. Please contact our leasing team with any questions.Equal Housing Opportunity754Zss1irf"	https://seattle.craigslist.org/see/apa/d/seattle-bedroom-bath-weeks-free/7714493312.html	True
7714491774	Currently offering six weeks free!	2990	belltown		Belltown	(47.644383, -122.362039)	False	"6 Weeks FREE on select apartment homes! Verve 2720 4th Ave, Seattle, WA, 98121Follow This Link for More Information:https://thrive.touraptnow.com/750853Call Now -  show contact info
 x 68ONE MONTH FREE ON ALL APARTMENTS!2 Bedroom, 1 Bath | Approximately 934 Sq. Ft.Community Info:Experience our Seattle apartments! Wake up to the energy of the city and form a connection with Seattle’s rich musical culture. Modern and spacious apartments in the heart of Seattle await you at the Verve. Live with passion, and embrace the spirit of Seattle just steps away from the best concerts and festivals in the city. Wake up to the energy of the city and enjoy easy access to downtown. Hugging the cusp of Queen Anne and Belltown, you'll be a stone's throw away from historical restaurants, retail, museums, and parks. Find your passion, find your verve. Stunning views of the Space Needle, Puget Sound, the Cascades, and the Olympic Mountains surround our modern apartments. Unique and Seattle-centric amenity spaces will give you options to play all year long. There’s even space for your furry best friend to chill out and enjoy the view in our community dog park. Find yourself at the center and call Verve home. Stop by our location today to schedule a tour and see our available pet-friendly Seattle apartments. Call with your questions and learn more about our urban apartment community. Unit Highlights ✧  Garbage Disposal ✧  Granite Countertops ✧  Washer & Dryer ✧  Pantry ✧  Space Needle, Mountain, Water and City Views  ✧  Additional Storage ✧  Dishwasher ✧  Stainless Steel Appliances ✧  Energy Star Appliances ✧  Microwave ✧  Linen Closets  ✧  Glass Top Range  ✧  Open LayoutsCommunity Highlights ✧  Complimentary Wi-Fi ✧  Board Room ✧  Resident Gatherings ✧  Rooftop Dog Lounge ✧  Sky Lounge and Rooftop Terrace ✧  24-Hour Maintenance ✧  Bike Storage and Storage Lockers ✧  Space Needle, Mountain, Water and City Views ✧  Online Payments Available ✧  Reserved Resident Garage Parking ✧  BBQ grill station ✧  24-Hour Fitness Center ✧  SolariumOffice HoursMonday-Saturday: 10:00AM-5:00PMPet PolicyVerve welcomes your pets. Our homes accommodate up to two pets per home. Breed restrictions. Please call for more details. Photos and/or floor plans shown are representational and may not depict the exact layout or features of the available unit. If currently occupied, the individual unit you've selected may not be available to tour. Please contact our leasing team with any questions.Equal Housing OpportunitywtA4XgAa3pc"	https://seattle.craigslist.org/see/apa/d/seattle-currently-offering-six-weeks/7714491774.html	True
7714490108	Business Center with workspaces and whiteboards	2498	fremont		Fremont	(47.650809, -122.342425)	False	"1 Bedroom, 1 Bath | Approximately 819 Sq. Ft.Use this link for more info:thehayesapartments.com/Welcome to The Hayes on Stone WayCall Now -  show contact info
 x 108OR Text 108 to  show contact info
 to contact our leasing team. Community Info:Are you looking for apartments in Fremont, Seattle? The Hayes on Stone Way offers a mix of modern studio, one-, and two-bedroom floor plans that fit your lifestyle and needs. Each apartment is designed to fit your unique individuality. The picturesque, modern exterior of our apartment building is combined with luxurious amenities inside each apartment. Residents will also love our modern community amenities.All of our apartment and community features are coupled with being in a fantastic location, within close proximity to local restaurants, parks, and shopping. Contact us today to schedule a tour of our apartments in Fremont Seattle.Residence Features: ✩  Energy efficient lighting including versatile track lighting systems custom configured to each floor plan ✩  High-speed data wiring ✩  Quartz slab countertops in kitchens and baths ✩  Energy Star rated Whirlpool appliances, including microwave, dishwasher and range/oven, and full-size washer and dryer in each home ✩  Many homes with private terraces ✩  2 distinct and sophisticated color palette choices in appealing, modern tones ✩  Tall ceilings and large, operable windows ✩  Stainless steel kitchen sinks with pull-out designer selected plumbing fixtures ✩  Several homes with west and south (Lake Union) facing views ✩  Some units utilize sliding glass dividers for maximizing interior space ✩  Efficiently designed and inviting floor plans with ample kitchen storage ✩  Noise-absorbing, soft commercial vinyl plank floors paired with carpet in bedrooms ✩  European style cabinets with brushed nickel hardware accents ✩  Louver blindsCommunity Features: ✩  Game Room with bar, lounge area, community refrigerator, and shuffleboard ✩  Controlled access entry system ✩  Media Room: movie screen, terraced seating, and entertainment bar ✩  Pet washroom ✩  24-hour on-line concierge and management services ✩  Street-level retail space ✩  Resident rooftop deck with spectacular views, bar seating areas, lounge chairs, heaters, BBQs, Outdoor TV, community garden, and fire pits ✩  Acoustical sound engineered throughout the building ✩  Bike storage, maintenance station, and bike wash area ✩  Fitness room loaded with professional-grade equipment ✩  Business Center with workspaces and whiteboards ✩  Luxer One package locker system with 24/7 secured access ✩  Locally commissioned artworkOffice Hours:Monday-Friday: 9:00AM-6:00PMSaturday-Sunday: 10:00AM-5:00PMEqual Housing OpportunitySesME9TwDD"	https://seattle.craigslist.org/see/apa/d/seattle-business-center-with-workspaces/7714490108.html	True
7707227818	Never Search for On-Street Parking Again!	1950	ballard		Ballard	(47.67012, -122.376466)	False	"Tired of searching for street parking when you come home? This one bed/one bath condo includes your own assigned parking spot in a SECURE garage.

Live in the heart of Ballard, steps away from the shops, restaurants and nightlife.

Walk to supermarkets, pharmacies, post office. 

Ride Metro’s RapidRide D-Line to downtown Seattle; bus stops a block away and runs 24/7.

This 700sf  3rd floor condo features:
~ large kitchen with granite countertops, subway tile backsplash, lots of storage, peninsula with eating bar (not your typical apartment galley kitchen)
~ stainless steel appliances (refrigerator, stove/oven, microwave, dishwasher, disposal)
~ in-unit washer/dryer
~ cozy electric fireplace with mantle
~ bedroom that fits a king-size bed with walk-in closet and blackout window shade
~ spacious bathroom with glass tub enclosure
~ in-unit storage room with adjustable shelves (big enough for your bike, camping or skiing gear)
~ freshly painted in neutral colors
~ new carpet and hardwoods
~ high-speed Internet access
~ cable ready
~ TV mount above the fireplace
~ energy efficient lighting 
~ smoke-free

Located in The Ballard condominiums, amenities include:
~ quiet tree-lined street
~ secure FOB entry
~ assigned parking in SECURE garage (no extra fee)
~ elevators
~ concierge
~ pool, hot tub and sauna
~ 24-hour exercise room
~ courtyard with BBQs, tables
~ expansive roof deck with furniture, fire pit, pea patches, sweeping views
~ business center + meeting room
~ clubhouse with full kitchen
~ garbage and recycling rooms on every floor

$1950/month includes parking spot, water, sewage and garbage.
Renter is responsible for electricity, Internet, cable. 
Owner covers HOA fees.

Sorry, no pets and no smoking.

12 month lease. Deposit of $1950 plus first month's rent due at lease signing (total of $3900).
Owner pays condo move-in fees.

NOTE:  Please text me at  show contact info
 if interested; the Craigslist reply function has not been working consistently."	https://seattle.craigslist.org/see/apa/d/seattle-never-search-for-on-street/7707227818.html	True
7714471047	$500 off at Move In Urban One Bed Ready to move in	1750	ballard		Ballard	(47.67592, -122.374585)	False	"Open One Bed second floor level apartment! Outfitted with hardwood floors with all luxury finishes including quartz counter tops, stainless steel appliances, elegant light fixtures, and washer/dryer in unit.

Juliette balcony

Apartment Features:
- Hardwood Floors 
- Stainless Steel Appliances
- Full Size Washer/ Dryer
- Quartz Counters Throughout
- Deep Sinks with Steady Flow Faucets
- Curved Shower Curtains
- Soft Lights behind Modern Fixtures
- Glass Stove Top and Oven
- Microwave
- Stainless Steel Refrigerator 
- Dish Washer - large enough to fit eight full sets of dishes
- Controlled Access via a Phone Operated Intercom System
- Pet Friendly -- Pet Rent only $50/month

This is an Apartment you'll be proud to call home!
When you build small you are building with care. Detail is the watchword and Ship Street Apartments takes it to heart. With carefully crafted spaces, lounge seating, planters and a deck that hovers over the courtyard to gather neighbors and build community. Each home features wide wood plank vinyl flooring, luxury stainless appliances, quartz counters, even balconies or patios in each unit. It's a luxuriously modern addition to a historically original neighborhood. Located footsteps from 15th Avenue NW, our property is only blocks away from the vibrant attractions for which this neighborhood is known for. With a walk score of 89, you will never be more than a few steps away from shopping, dining, parks, and the Ballard's farmers market""

Ship Street Apartments is managed by Pacific Crest Real Estate and is cleaned professionally weekly with daily upkeep by professional and friendly management. Bill pay is easy with an online portal through which you can pre-schedule all your rent for the upcoming year. You never have to pay another late or notice fee! This same online portal allows you to submit maintenance requests to our 24/7 maintenance team, and full-time in-office management ensures that your maintenance requests will be addressed promptly.

And now for the finances:
$1750 Rent
$900 Security Deposit (can be paid in equal installments up to 6 months)
$42 Application Fee paid towards the application website

Pets?
$300 fully refundable pet deposit (can be paid in equal installments up to 3 months)
$50 monthly pet rent

We require Renters Insurance with a minimum Personal Liability of $500,000. Applications are done online, as well as our lease signing process. Utilities are sub-metered, so you pay for what you use."	https://seattle.craigslist.org/see/apa/d/seattle-500-off-at-move-in-urban-one/7714471047.html	True
7713143062	Pet Friendly, Stainless Steel Appliances, 1 bedroom	2113	ballard		5555 14th Avenue Northwest, Seattle, WA	(47.6701, -122.3763)	False	"AVA is a living space steps from the energy of Ballard – where bars and clubs converge with galleries and restaurants, where sushi meets tacos, and music collides with performing arts. Oh yeah, and just blocks from the 44, 17 and Rapid Ride D bus lines, we're a straight shot to Downtown Seattle. From True North Roasting House and Great Notion Brewing to Ballard Corners Park and Majestic Bay Theatres, there will always be opportunities to have unique experiences. Our chic studios and 1- and 2-bedroom Seattle apartments feature an urban-inspired design that extends beyond your walls to social spaces to connect, relax and play. Plus, our technology package, AVAConnect, offers high-speed and common area WiFi, digital resident services including the ability to submit service requests and pay your rent online, package service, and more. Now with our Furnished+ program, apartment living is easier than ever before. Appreciate the stylish furnishings and enjoy the convenience of pre-installed Wi-Fi and cable TV, flexible lease-terms, and utilities that are included in your rent. With Furnished+, you can step right into the life you want to live, without all the hassle. There are chill spaces with Wi-Fi, flat screens and comfy seating to hang with your friends or unwind alone, an awesome fitness center, a pet run for your pooch, and lots of resident parking and bike storage. And did we mention the Rooftop deck? Our Seattle apartments have the latest features and amenities and are just blocks from the best local hotspots, including the True North Roasting House, Great Notion Brewing, Ballard Corners Park and Majestic Bay Theatres. Stroll around Seattle and discover what's in store for you. So what are you waiting for? Dive in and make our Seattle apartments your new home today.-AVAConnect Technology Package-Fitness Center-Pet Friendly-In-Unit Washer/Dryer-Parking-High-Speed WiFi-Green Community-Stainless Steel AppliancesCall:  show contact info
Visit https://avalon-communities.com/z56laedj/ava-ballard to learn more.Prices and availability are subject to change."	https://seattle.craigslist.org/see/apa/d/seattle-pet-friendly-stainless-steel/7713143062.html	True
7714454288	Limited Offer! 3BR, No Rent Change for 3 Years! Tour Today!	3100	ravenna		Roosevelt, Seattle	(47.674677, -122.311837)	False	"Renew Roosevelt - Now Leasing!


Do not miss out on this beautiful 3-bedroom 2-bathroom home with true wood plank flooring and ample space! This unique home is in the heart of the Ravenna neighborhood, and makes walking to LA Fitness, Roosevelt Light Rail, Whole Foods, and the Roosevelt shopping center a breeze.

Home and Community Amenities:

• Gas Burning Fire Place
• Wood Plank Floors
• Walk in Closets
• Updated Appliances
• Juliet Balcony
• Washer/Dryer
• 1 Free Parking Spot
• Easy access to public transportation
• Conveniently located near Roosevelt Square"	https://seattle.craigslist.org/see/apa/d/seattle-limited-offer-3br-no-rent/7714454288.html	True
